"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"10815",17.2306858967391,-1.47924003737281,0.461093618641813,-3.20811214375517,0.00133609388939624,0.00450791677832521
"84286",787.723369839604,0.251927762924452,0.0687917939886263,3.66217754062504,0.00025008043972562,0.000961828148555637
"53834",8018.86773943915,-0.161488907786714,0.0311494903977077,-5.1843194134116,2.16805097353018e-07,1.28049090255302e-06
"10417",2269.6467409815,-0.210805964250438,0.0489305294230768,-4.30827065915654,1.64535964833769e-05,7.65863605002787e-05
"1487",5858.70512611767,0.0819606260314136,0.0336235641147232,2.43759482938111,0.014785335641253,0.038933507966183
"10296",2974.59330619445,-0.154772694127273,0.0404899374271144,-3.8224977355393,0.000132106692174452,0.000532871561403086
"3954",7559.46496169566,-0.078283086511415,0.0301873303600718,-2.59324311151935,0.00950755369074909,0.0263341827555737
"7468",10767.7881533432,-0.0929071250931782,0.0277731385895509,-3.3452151903398,0.000822187527672375,0.00288906493587153
"339983",4181.55641948626,-0.343447423439477,0.0352612095423408,-9.74009195649043,2.03370242774665e-22,3.26696973033171e-21
"10608",1543.49990768117,-0.486139683604884,0.0503404674810033,-9.65703554080692,4.58952558526493e-22,7.26395559274586e-21
"57732",197.834327898199,0.682634053254314,0.128714086475343,5.30349141999374,1.13608546184438e-07,6.91842586842709e-07
"105374352",22.9945103642657,1.05291391851662,0.384238099903208,2.74026422362035,0.00613898101959681,0.017862168115114
"79155",1481.39694290025,0.191470817538685,0.0505187713383085,3.79009252336056,0.000150591181169937,0.000601670633080666
"118",7367.71924752031,-0.0941264371519589,0.0295509101946333,-3.18522971143722,0.00144639147041582,0.00483589541021093
"10227",3911.45934660292,-0.115395982944735,0.0371096625322801,-3.10959397284621,0.00187344679300437,0.00613895664738767
"317648",1342.76356417844,0.127971249171969,0.0533378755499998,2.39925658553848,0.0164283984031738,0.0427506342467072
"8602",7108.41799890638,0.143955092953091,0.0305535972741386,4.71155954768502,2.45828242006974e-06,1.27866995577041e-05
